Loading and cleaning data\compas\compas-scores-two-years.csv …
COMPAS filter log: raw=7214 -> screening_window=6172 (dropped 1042) -> is_recid!=-1=6172 (dropped 0) -> charge!=O=6172 (dropped 0) -> score!=N/A=6172 (dropped 0)
Cleaned DataFrame: 6172 rows, 7 columns
epoch  274/1000  loss=0.6297  val_auc=0.7497  val_pr=0.7225
epoch  275/1000  loss=0.6106  val_auc=0.7466  val_pr=0.7171
epoch  276/1000  loss=0.6242  val_auc=0.7461  val_pr=0.7176
epoch  277/1000  loss=0.6331  val_auc=0.7514  val_pr=0.7266
epoch  278/1000  loss=0.6248  val_auc=0.7505  val_pr=0.7215
epoch  279/1000  loss=0.6179  val_auc=0.7490  val_pr=0.7172
epoch  280/1000  loss=0.6309  val_auc=0.7474  val_pr=0.7165
epoch  281/1000  loss=0.6388  val_auc=0.7520  val_pr=0.7242
epoch  282/1000  loss=0.6075  val_auc=0.7546  val_pr=0.7270
epoch  283/1000  loss=0.6078  val_auc=0.7538  val_pr=0.7266
epoch  284/1000  loss=0.6235  val_auc=0.7500  val_pr=0.7221
epoch  285/1000  loss=0.6174  val_auc=0.7483  val_pr=0.7208
epoch  286/1000  loss=0.6136  val_auc=0.7499  val_pr=0.7274
epoch  287/1000  loss=0.6234  val_auc=0.7504  val_pr=0.7252
epoch  288/1000  loss=0.6090  val_auc=0.7509  val_pr=0.7262
epoch  289/1000  loss=0.6079  val_auc=0.7493  val_pr=0.7226
epoch  290/1000  loss=0.6294  val_auc=0.7483  val_pr=0.7222
epoch  291/1000  loss=0.6167  val_auc=0.7508  val_pr=0.7301
epoch  292/1000  loss=0.6095  val_auc=0.7518  val_pr=0.7287
epoch  293/1000  loss=0.6354  val_auc=0.7508  val_pr=0.7278
epoch  294/1000  loss=0.6068  val_auc=0.7496  val_pr=0.7280
epoch  295/1000  loss=0.6087  val_auc=0.7455  val_pr=0.7192
epoch  296/1000  loss=0.6205  val_auc=0.7406  val_pr=0.7096
epoch  297/1000  loss=0.6058  val_auc=0.7500  val_pr=0.7264
epoch  298/1000  loss=0.6354  val_auc=0.7509  val_pr=0.7276
epoch  299/1000  loss=0.6192  val_auc=0.7484  val_pr=0.7244
epoch  300/1000  loss=0.6189  val_auc=0.7478  val_pr=0.7251
epoch  301/1000  loss=0.6114  val_auc=0.7437  val_pr=0.7151
epoch  302/1000  loss=0.6088  val_auc=0.7450  val_pr=0.7166
epoch  303/1000  loss=0.6145  val_auc=0.7516  val_pr=0.7258
epoch  304/1000  loss=0.6097  val_auc=0.7529  val_pr=0.7301
epoch  305/1000  loss=0.6325  val_auc=0.7510  val_pr=0.7279
epoch  306/1000  loss=0.6083  val_auc=0.7451  val_pr=0.7183
epoch  307/1000  loss=0.6121  val_auc=0.7454  val_pr=0.7189
epoch  308/1000  loss=0.6101  val_auc=0.7495  val_pr=0.7258
epoch  309/1000  loss=0.6142  val_auc=0.7510  val_pr=0.7267
epoch  310/1000  loss=0.6188  val_auc=0.7516  val_pr=0.7277
epoch  311/1000  loss=0.6248  val_auc=0.7516  val_pr=0.7278
epoch  312/1000  loss=0.6197  val_auc=0.7495  val_pr=0.7242
epoch  313/1000  loss=0.6143  val_auc=0.7506  val_pr=0.7275
epoch  314/1000  loss=0.6119  val_auc=0.7553  val_pr=0.7349
epoch  315/1000  loss=0.6138  val_auc=0.7556  val_pr=0.7357
epoch  316/1000  loss=0.6375  val_auc=0.7480  val_pr=0.7208
epoch  317/1000  loss=0.6071  val_auc=0.7455  val_pr=0.7225
epoch  318/1000  loss=0.6242  val_auc=0.7490  val_pr=0.7213
epoch  319/1000  loss=0.6264  val_auc=0.7497  val_pr=0.7206
epoch  320/1000  loss=0.6304  val_auc=0.7528  val_pr=0.7261
epoch  321/1000  loss=0.6134  val_auc=0.7503  val_pr=0.7237
epoch  322/1000  loss=0.6357  val_auc=0.7471  val_pr=0.7191
epoch  323/1000  loss=0.6132  val_auc=0.7476  val_pr=0.7211
epoch  324/1000  loss=0.6291  val_auc=0.7515  val_pr=0.7292
epoch  325/1000  loss=0.6224  val_auc=0.7514  val_pr=0.7280
epoch  326/1000  loss=0.6108  val_auc=0.7502  val_pr=0.7251
epoch  327/1000  loss=0.6212  val_auc=0.7509  val_pr=0.7275
epoch  328/1000  loss=0.6030  val_auc=0.7512  val_pr=0.7268
epoch  329/1000  loss=0.6074  val_auc=0.7517  val_pr=0.7266
epoch  330/1000  loss=0.6061  val_auc=0.7535  val_pr=0.7300
